pair	tgens	m	M	MSMCrCCR
Han_Australian	41788.479999999996	3.2219935105091116e-05	0.9978910166390439	0.9867289670173938
Han_Australian	53350.8	1e-30	0.9994648131401054	0.9775041816697394
Han_Australian	68096.96	1e-30	0.9998669925463252	0.9933001999548658
Han_Australian	86904.0	1e-30	0.9999450450516414	0.9952314957158653
Han_Australian	110889.6	1e-30	0.9999791918307095	0.9609551930739902
Han_Australian	141480.80000000002	1e-30	0.9999814889389799	0.8341175841956473
Han_Australian	180495.2	1e-30	0.9999840544881733	0.9281815311886185
Han_Australian	230253.60000000003	1e-30	0.9999842781889839	1.4452454979354643
Han_Australian	293714.4	1e-30	0.9999845589425639	1.4452454979354643
Han_Australian	374650.4	1e-30	0.999987977229974	1.4452454979354643
Han_Dai	0.0	5.842670097160955e-23	0.0	0.570602815386756
Han_Dai	48.42872	5.842670097160955e-23	0.0	0.570602815386756
Han_Dai	110.1936	0.0002579563941503617	0.03982516843730177	0.16763437233949724
Han_Dai	188.96640000000002	5.0590240047468185e-05	0.04953605698756147	0.040542472947387116
Han_Dai	289.432	0.0008138207242397936	0.22845123595778338	0.20482914397140653
Han_Dai	417.5624	0.001692929713773613	0.5563196376980014	0.5708067414117611
Han_Dai	580.976	0.0030571377437665415	0.8759355310627854	0.9266487325204483
Han_Dai	789.3904	0.004827570945052439	0.9904699574865825	1.0607380332205478
Han_Dai	1055.192	0.00040094377746694224	0.9927383804502068	1.0861479590396943
Han_Dai	1394.2	0.0019338647745060064	0.998636053580896	1.049652151993374
Han_Dai	1826.5520000000001	1e-30	0.9998704432037537	1.0101101426024655
Han_Dai	2377.96	1e-30	0.9998704432037537	0.9785334640261958
Han_Dai	3081.2160000000003	1e-30	0.9998704432037537	0.9650466890093421
Han_Dai	3978.128	1e-30	0.999873375899363	0.9380930618310178
Han_Dai	5122.032	1e-30	0.9999013714950932	0.93646631259372
Han_Dai	6580.928000000001	1e-30	0.9999462506738048	0.9335409548991542
Han_Dai	8441.6	1e-30	0.9999844038929484	0.9667000567100739
Han_Dai	10814.56	1e-30	0.9999924304535691	1.000892629284898
Han_Dai	13841.039999999999	1e-30	0.9999967906560759	1.0034956643327455
Han_Dai	17700.960000000003	1e-30	0.9999979971064221	1.0057069624474986
Han_Dai	22623.68	1e-30	0.9999986363698004	1.0034078092911844
Han_Dai	28902.08	1e-30	0.9999991826053255	0.9964677590644313
Han_Dai	36909.44	1e-30	0.9999995957750671	0.9847991372587854
Han_Dai	47121.68	1e-30	0.9999998218743168	0.9792728008107393
Han_Dai	60146.16	1e-30	0.9999999723852064	0.9801571088198939
Han_Dai	76757.2	1e-30	0.9999999917586622	0.9970297709463101
Han_Dai	97942.4	1e-30	0.9999999970670692	0.9879737598225464
Han_Dai	124961.59999999999	1e-30	0.9999999975448751	0.9067602610941289
Han_Dai	159421.6	1e-30	0.9999999980430406	1.0509140916966444
Han_Dai	203369.60000000003	1e-30	0.999999998069347	0.9817974367954946
Han_Dai	259420.80000000002	1e-30	0.9999999981023853	0.9081183009913646
Han_Dai	330907.2	1e-30	0.9999999985068276	0.9081183009913646
Han_Karitiana	0.0	1.3287809016497824e-06	0.00013527584013728333	0.0003888834451747463
Han_Karitiana	50.905680000000004	1.3287809016497824e-06	0.0003077769476063086	0.0003888834451747463
Han_Karitiana	115.8296	1.7057270236961457e-21	0.0003077769476063086	0.0002011796795012807
Han_Karitiana	198.6312	1.3045370153301604e-20	0.0003077769476063086	0.00010630478763158187
Han_Karitiana	304.2352	5.781024240001327e-07	0.00046343919326652383	0.00021509790836990146
Han_Karitiana	438.91920000000005	2.2815614628131008e-05	0.008267350056799905	0.006142555531291287
Han_Karitiana	610.6912000000001	0.00020231321393251434	0.09239496376976863	0.0734099739085388
Han_Karitiana	829.768	0.0006176051343817834	0.3572913232510294	0.3232298673185229
Han_Karitiana	1109.168	0.0008839128719094871	0.6576780739676447	0.6704452851675713
Han_Karitiana	1465.5040000000001	1e-30	0.9999999694513113	0.9153498270133803
Han_Karitiana	1919.968	1e-30	0.9999999900491185	0.9635955957796722
Han_Karitiana	2499.5840000000003	1e-30	0.9999999900491185	0.9703219708557409
Han_Karitiana	3238.8080000000004	1e-30	0.9999999900760357	0.9264171124508825
Han_Karitiana	4181.6	1e-30	0.9999999906784478	0.9015188680761964
Han_Karitiana	5384.0	1e-30	0.9999999937165944	0.9161063142673457
Han_Karitiana	6917.52	1e-30	0.9999999977963635	0.9414456238347435
Han_Karitiana	8873.36	1e-30	0.9999999984955403	1.0049195716238752
Han_Karitiana	11367.68	1e-30	0.9999999989766115	1.028533204963877
Han_Karitiana	14548.960000000001	1e-30	0.9999999995702583	1.0277556332647584
Han_Karitiana	18606.24	1e-30	0.9999999997979795	1.0114653272454688
Han_Karitiana	23780.8	1e-30	0.9999999998603588	1.0023370577677715
Han_Karitiana	30380.32	1e-30	0.9999999999402378	1.0014723543704167
Han_Karitiana	38797.200000000004	1e-30	0.9999999999728535	0.9903973339155246
Han_Karitiana	49531.76	1e-30	0.9999999999905691	0.984472709541228
Han_Karitiana	63222.4	1e-30	0.99999999999734	0.9900531916504555
Han_Karitiana	80683.20000000001	1e-30	0.9999999999986011	0.9935838906475927
Han_Karitiana	102952.0	1e-30	0.9999999999989948	1.0036760418544002
Han_Karitiana	131352.8	1e-30	0.9999999999990441	0.8312994114722814
Han_Karitiana	167575.2	1e-30	0.9999999999991035	0.9495887600520231
Han_Karitiana	213771.2	1e-30	0.9999999999991204	1.0767804167738244
Han_Karitiana	272689.6	1e-30	0.9999999999991416	1.0737486567757202
Han_Karitiana	347832.0	1e-30	0.9999999999993875	1.0737486567757197
Han_Mandenka	0.0	1.9311191767405588e-22	0.0	0.07459362468019788
Han_Mandenka	69.48496	1.9311191767405588e-22	0.0	0.07459362468019788
Han_Mandenka	158.104	1.9311191767405588e-22	0.0	0.04090959520351926
Han_Mandenka	271.1272	1.9311191767405588e-22	0.0	0.005040353221523601
Han_Mandenka	415.2728000000001	1.9311191767405588e-22	0.0	0.001547795965904266
Han_Mandenka	599.1128	1.9311191767405588e-22	0.0	0.002100120782072918
Han_Mandenka	833.576	8.487013771333013e-24	0.0	0.014076259157573582
Han_Mandenka	1132.608	8.166498698798338e-05	0.06038976390207906	0.051149145817817994
Han_Mandenka	1513.984	0.000141649823707292	0.1813386840205824	0.1562633074160246
Han_Mandenka	2000.3760000000002	0.00023688702207619192	0.3898093988468051	0.37076968861340454
Han_Mandenka	2620.7120000000004	0.00021729046033421508	0.5673416752927356	0.5795915953369664
Han_Mandenka	3411.8720000000003	0.00012181396206185567	0.661636112855481	0.6902136876627677
Han_Mandenka	4420.896	8.451100676134077e-05	0.7277799199957671	0.7680879248716379
Han_Mandenka	5707.776	6.779284974704568e-05	0.7820902255002824	0.831329529993234
Han_Mandenka	7349.024	7.422100042589172e-05	0.8402899589939857	0.9018196248175941
Han_Mandenka	9442.24	0.00014493730329836568	0.9263362604348484	0.9570122621123334
Han_Mandenka	12111.84	5.654287143601119e-05	0.9498771826609852	0.9867429385876213
Han_Mandenka	15516.64	1.58459039490388e-05	0.9563213087375356	0.9892473684054754
Han_Mandenka	19858.960000000003	2.3716995940227656e-05	0.9664120582088526	0.9989213064148016
Han_Mandenka	25397.04	3.274343844502816e-05	0.9788504163769577	1.0022987024147116
Han_Mandenka	32460.24	4.1212490735385844e-05	0.9899344087819772	1.0013174029564678
Han_Mandenka	41468.4	6.82458599740233e-05	0.9979019514630827	1.0008418437706401
Han_Mandenka	52957.12	1e-30	0.999679764710679	1.000150807281199
Han_Mandenka	67609.6	1e-30	0.9999764973569272	1.0114711754099415
Han_Mandenka	86296.80000000002	1e-30	0.9999977871954305	0.9861494041046359
Han_Mandenka	110130.40000000001	1e-30	0.9999994683260603	0.9660621627543988
Han_Mandenka	140526.4	1e-30	0.9999998168835317	0.9394250443677699
Han_Mandenka	179293.6	1e-30	0.9999999466088857	0.979598990091294
Han_Mandenka	228735.2	1e-30	0.9999999889132886	0.8924993515756713
Han_Mandenka	291792.8	1e-30	0.9999999894473498	1.302105817126202
Han_Mandenka	372214.4	1e-30	0.9999999900913132	1.5228228715820242
Han_Mandenka	474781.6	1e-30	0.9999999958669415	1.522822871582024
Han_Mbuti	0.0	1.7322290785615974e-19	0.0	0.0030715669941895132
Han_Mbuti	74.42024	1.7322290785615974e-19	1.1102230246251565e-16	0.0030715669941895132
Han_Mbuti	169.33360000000002	2.2644773748769212e-20	1.1102230246251565e-16	0.0021951152266600675
Han_Mbuti	290.384	3.8061085617809414e-06	0.0011745142459963498	0.0015300207529252289
Han_Mbuti	444.76800000000003	7.032668727343357e-20	0.0011745142459964608	0.000951014452080741
Han_Mbuti	641.6655999999999	7.032668727343357e-20	0.0011745142459964608	0.0005353081662204054
Han_Mbuti	892.784	5.388368314168251e-06	0.004615919056312201	0.003929261625636636
Han_Mbuti	1213.048	2.7357166836739935e-05	0.0266148533036642	0.021407853734854133
Han_Mbuti	1621.512	6.183987520377907e-05	0.087352593127486	0.07197620641543487
Han_Mbuti	2142.456	0.0001041490722277277	0.20530531775612404	0.17618725028465504
Han_Mbuti	2806.8480000000004	0.00012493390248945665	0.35694387337583355	0.32374496057792795
Han_Mbuti	3654.2	0.00010157578802883826	0.48369971768681774	0.4585291523595515
Han_Mbuti	4734.888	9.32254169049922e-05	0.6007029636787939	0.5962536167614951
Han_Mbuti	6113.176	9.924678832772807e-05	0.7183151708033828	0.7396086669130736
Han_Mbuti	7871.0	0.00011215157802510444	0.8296375784134884	0.8602405769378451
Han_Mbuti	10112.88	7.61278494043485e-05	0.8897667510915097	0.92109138723496
Han_Mbuti	12972.08	3.1540639919802104e-05	0.9124190203458524	0.9513858017427484
Han_Mbuti	16618.72	3.6860613493159156e-05	0.9378402886516065	0.973377655286775
Han_Mbuti	21269.440000000002	2.730801236774155e-05	0.9550409974833283	0.9878576625032491
Han_Mbuti	27200.960000000003	4.184696089144584e-05	0.9761299809166846	0.996427121534891
Han_Mbuti	34765.76	4.581693439120845e-05	0.9901394724246958	1.0119816213552286
Han_Mbuti	44413.76	5.6063446557714135e-05	0.9975185336650274	1.0121959874075412
Han_Mbuti	56718.48	1e-30	0.9997745828516529	1.0045859101294004
Han_Mbuti	72411.68000000001	1e-30	0.999987540896702	0.997857617982187
Han_Mbuti	92426.40000000001	1e-30	0.9999987691494853	1.0003287491554715
Han_Mbuti	117952.8	1e-30	0.9999996998705978	0.9789521124300585
Han_Mbuti	150508.0	1e-30	0.9999999054440112	0.9574923970791974
Han_Mbuti	192028.0	1e-30	0.9999999726584748	1.031330546442578
Han_Mbuti	244981.60000000003	1e-30	0.9999999943822417	0.9832279689945409
Han_Mbuti	312517.60000000003	1e-30	0.9999999946867979	0.8244682420998782
Han_Mbuti	398651.2	1e-30	0.9999999950513827	0.8244682420998782
Han_Mbuti	508503.2	1e-30	0.9999999981560064	0.8244682420998779
Han_Papuan	0.0	5.06653024955609e-24	0.0	0.0030925245116853674
Han_Papuan	54.903040000000004	5.06653024955609e-24	0.0	0.0030925245116853674
Han_Papuan	124.9248	1.757239784223051e-23	0.0	0.0020318581810368007
Han_Papuan	214.2288	2.8760506051102453e-23	0.0	0.0022574173124600685
Han_Papuan	328.12480000000005	4.030602598044842e-23	0.0	0.00232538438118721
Han_Papuan	473.38480000000004	6.752966953367154e-05	0.024710765495990272	0.01928041842508626
Han_Papuan	658.6456000000001	0.0002302055844504602	0.12523900095915885	0.10390521655603677
Han_Papuan	894.9200000000001	0.0004079285166724289	0.3159048040955892	0.290529249240078
Han_Papuan	1196.2640000000001	0.0004611296155812278	0.5200632062628849	0.5241894390822823
Han_Papuan	1580.5840000000003	0.00034081113079469463	0.656373297585068	0.6917688889293694
Han_Papuan	2070.736	0.00021280634774773705	0.7366474871772604	0.7868823362994362
Han_Papuan	2695.8640000000005	7.68029233470697e-05	0.7670024713075521	0.8068733177748533
Han_Papuan	3493.1360000000004	4.055321129255688e-05	0.7854468402099658	0.8327172623886832
Han_Papuan	4509.952	2.8368199085876413e-05	0.8006662778174334	0.8484313324942505
Han_Papuan	5806.776000000001	7.593849037140158e-05	0.8449441134985847	0.8844158988515928
Han_Papuan	7460.712	0.00036984940119141337	0.9674268403178566	0.9264146022766987
Han_Papuan	9570.08	0.00013462460975508027	0.9842136821450338	0.9602454135561332
Han_Papuan	12260.32	0.00012712781868768402	0.993402030146127	0.9847282269035619
Han_Papuan	15691.44	0.00014510448461586186	0.9981469109786479	0.9995306582493456
Han_Papuan	20067.280000000002	1e-30	0.9992080877617138	1.0071161526619734
Han_Papuan	25648.239999999998	1e-30	0.9995565852207479	1.009774620160401
Han_Papuan	32765.920000000002	1e-30	0.9997809721116085	1.0004209447464267
Han_Papuan	41843.68	1e-30	0.9998949892723953	0.9887379735747979
Han_Papuan	53421.28	1e-30	0.9999761375965412	0.9721830761071857
Han_Papuan	68186.96	1e-30	0.9999955475499908	0.9797393922594083
Han_Papuan	87018.40000000001	1e-30	0.9999985092138229	1.0052519447577868
Han_Papuan	111036.0	1e-30	0.9999992573163402	0.9792823317798326
Han_Papuan	141667.2	1e-30	0.9999993981490921	1.030718757674171
Han_Papuan	180733.6	1e-30	0.9999995397128598	1.027363823757118
Han_Papuan	230557.60000000003	1e-30	0.9999995569740201	0.831182374474868
Han_Papuan	294102.4	1e-30	0.9999995780522312	0.831182374474868
Han_Papuan	375144.80000000005	1e-30	0.9999997855804759	0.831182374474868
Han_Sardinian	0.0	3.2656891634598844e-27	0.0	0.009147799373619897
Han_Sardinian	56.406400000000005	3.2656891634598844e-27	0.0	0.009147799373619897
Han_Sardinian	128.3456	3.271670636348803e-27	0.0	0.0040138548332367425
Han_Sardinian	220.09520000000003	4.315010302800919e-27	0.0	0.002744888653281079
Han_Sardinian	337.1096	7.297921443418302e-27	0.0	0.001910168251032334
Han_Sardinian	486.3472	1.0799117783322442e-26	0.0	0.01739422434871073
Han_Sardinian	676.6800000000001	0.0002587968731771442	0.11807016329879627	0.09850588722285475
Han_Sardinian	919.424	0.0004087088231981637	0.3152549777783369	0.28978804869413405
Han_Sardinian	1229.016	0.00044393611021454726	0.5177455071663162	0.5210411226053695
Han_Sardinian	1623.864	0.0004133939452461638	0.6819777243949217	0.7227977663280603
Han_Sardinian	2127.44	0.0003786443955346174	0.8044609162698231	0.847794736715811
Han_Sardinian	2769.6800000000003	4.27751202822123e-26	0.8044609162698231	0.8734258800198313
Han_Sardinian	3588.784	2.0534259369555354e-05	0.8126726777339388	0.880888508861333
Han_Sardinian	4633.448	1.9613594816293344e-05	0.8222116158324918	0.8683568927983057
Han_Sardinian	5965.776000000001	0.00011891693437201578	0.8813164185575328	0.9191057609457871
Han_Sardinian	7665.000000000001	0.00022925943029319964	0.9560621015381346	0.9513845150279802
Han_Sardinian	9832.160000000002	0.0002194325690468834	0.9869369307740344	0.9818526636936461
Han_Sardinian	12596.08	0.00013927442904392817	0.9951064621770436	0.9927959376224204
Han_Sardinian	16121.04	7.827704238751014e-05	0.9975792293717332	1.0015150941252229
Han_Sardinian	20616.800000000003	4.3814963045454206e-05	0.9985353094722744	1.0061294819093556
Han_Sardinian	26350.480000000003	1e-30	0.9992063635627682	0.9989305607523757
Han_Sardinian	33663.12	1e-30	0.9996267187485848	0.999592265585658
Han_Sardinian	42989.44	1e-30	0.9998502230658025	0.9938235397717786
Han_Sardinian	54884.0	1e-30	0.9999503657794032	0.996110986317157
Han_Sardinian	70054.0	1e-30	0.9999861545757314	1.0072646386897683
Han_Sardinian	89401.6	1e-30	0.9999961860762553	0.9829850922362661
Han_Sardinian	114076.8	1e-30	0.9999989183622631	0.9234184434116128
Han_Sardinian	145546.40000000002	1e-30	0.9999991614612082	0.8481167204359755
Han_Sardinian	185682.4	1e-30	0.9999993939360804	0.8369619580963769
Han_Sardinian	236871.2	1e-30	0.9999994099873704	1.3948929028453896
Han_Sardinian	302155.2	1e-30	0.9999994298434699	1.3948929028453896
Han_Sardinian	385416.80000000005	1e-30	0.9999996455672572	1.3948929028453896
Karitiana_Australian	0.0	1.2995455552092338e-06	0.00014379487653759515	0.0006113242200022781
Karitiana_Australian	55.329040000000006	1.2995455552092338e-06	0.0003271574882054429	0.0006113242200022781
Karitiana_Australian	125.8944	5.542313845028027e-22	0.0003271574882054429	0.00014960038822735703
Karitiana_Australian	215.89120000000003	1.107481473238764e-20	0.0003271574882054429	0.00010421516311967252
Karitiana_Australian	330.67120000000006	9.516022941721805e-07	0.0006056308156204837	0.00033686931475671565
Karitiana_Australian	477.0576	2.638100109826814e-05	0.010401917616396417	0.007831605013367821
Karitiana_Australian	663.7560000000001	0.0001659203992917046	0.08558461787267879	0.06769960598629357
Karitiana_Australian	901.864	0.0004300833893391531	0.2957950139871143	0.2597725851848552
Karitiana_Australian	1205.544	0.0004823498170923329	0.5153449213104327	0.5005384536232149
Karitiana_Australian	1592.848	0.00031934162015018013	0.6464734473628216	0.6596836270510869
Karitiana_Australian	2086.8	0.00022728916498115036	0.7345088461127012	0.7664129814165177
Karitiana_Australian	2716.784	0.00012423848873400844	0.7825560311132966	0.8186175971329399
Karitiana_Australian	3520.2400000000002	2.134819699078241e-20	0.7825560311132966	0.7880323073272292
Karitiana_Australian	4544.944	1.9531796386704724e-05	0.7933783253437523	0.8047137234461178
Karitiana_Australian	5851.832	6.524966529860466e-05	0.8337691717427005	0.8554943137986982
Karitiana_Australian	7518.6	0.0001453488435873446	0.9103928185794328	0.9048952271190628
Karitiana_Australian	9644.32	0.0001830072062173632	0.9667808514666211	0.9618042743659738
Karitiana_Australian	12355.440000000002	9.972049995999211e-05	0.9833317225210172	0.9959696967837349
Karitiana_Australian	15813.2	0.00010661634662981835	0.9934910034745391	1.0111620796629504
Karitiana_Australian	20223.04	3.160042506977918e-05	0.9954381255280822	0.9998492483955722
Karitiana_Australian	25847.2	2.837867943643153e-05	0.9969637738611	1.0048016480518793
Karitiana_Australian	33020.16	4.756656526543914e-05	0.9987283508104314	0.9990349732431776
Karitiana_Australian	42168.40000000001	1e-30	0.9994060832510672	0.9890079925462814
Karitiana_Australian	53835.76	1e-30	0.9998676321110922	0.9732757309972955
Karitiana_Australian	68716.0	1e-30	0.9999541813679353	0.9771178387727358
Karitiana_Australian	87693.6	1e-30	0.9999737390305719	0.9960948355296836
Karitiana_Australian	111897.6	1e-30	0.9999813435036954	0.9831781030222392
Karitiana_Australian	142766.4	1e-30	0.9999823498524013	0.8893236896968643
Karitiana_Australian	182136.0	1e-30	0.9999835549402676	1.0377218836858872
Karitiana_Australian	232346.40000000002	1e-30	0.999983744872483	1.0788863247988878
Karitiana_Australian	296384.0	1e-30	0.999983983927899	1.0788863247988878
Karitiana_Australian	378056.00000000006	1e-30	0.9999869622438852	1.0788863247988878
Karitiana_Dai	0.0	1.3844049450469772e-06	0.00014174482394857524	0.0006356015453445248
Karitiana_Dai	51.19704000000001	1.3844049450469772e-06	0.0003224921899279698	0.0006356015453445248
Karitiana_Dai	116.492	5.564486062812289e-20	0.0003224921899279698	0.00019989093729887568
Karitiana_Dai	199.76800000000003	4.255175555762626e-20	0.0003224921899279698	0.00010387692703059441
Karitiana_Dai	305.976	4.5751609175623455e-07	0.0004463896755843022	0.00020021742792870163
Karitiana_Dai	441.43039999999996	1.4761886595778464e-05	0.005531542663396394	0.004089154760891633
Karitiana_Dai	614.1864	0.00015968404879435923	0.07310210584056975	0.05760457049437875
Karitiana_Dai	834.5120000000001	0.0005619711383535003	0.32411994071563466	0.2894320720369978
Karitiana_Dai	1115.5120000000002	0.0009130430399657204	0.6487228196137721	0.6602313504335147
Karitiana_Dai	1473.8960000000002	0.0010909249920173988	0.8704158446381354	0.896896358427509
Karitiana_Dai	1930.96	1e-30	0.9994470960733708	0.978079303309099
Karitiana_Dai	2513.8880000000004	1e-30	0.9994470960733708	0.977771821899157
Karitiana_Dai	3257.3440000000005	1e-30	0.9994470960733708	0.9231975954173005
Karitiana_Dai	4205.528	1e-30	0.9994470960733708	0.8671645737456709
Karitiana_Dai	5414.816000000001	1e-30	0.9995701194854497	0.8993132944171295
Karitiana_Dai	6957.104	1e-30	0.9998150644502924	0.9486986231777462
Karitiana_Dai	8924.08	1e-30	0.9999176075828627	0.9704168846769989
Karitiana_Dai	11432.720000000001	1e-30	0.9999519553472078	0.9971396787052038
Karitiana_Dai	14632.24	1e-30	0.9999678154411857	1.0126491210159314
Karitiana_Dai	18712.72	1e-30	0.9999723329774646	1.009621080364734
Karitiana_Dai	23916.960000000003	1e-30	0.9999777981901707	1.0022165864568562
Karitiana_Dai	30554.24	1e-30	0.9999859430848331	0.9929406371009288
Karitiana_Dai	39019.200000000004	1e-30	0.9999928743282204	0.9796867260996593
Karitiana_Dai	49815.28	1e-30	0.9999975613407507	0.9683272586471665
Karitiana_Dai	63584.24	1e-30	0.9999992674067476	0.977852111077243
Karitiana_Dai	81144.8	1e-30	0.9999996000969263	0.9833462991695945
Karitiana_Dai	103540.8	1e-30	0.999999713339754	1.0125495106140419
Karitiana_Dai	132104.80000000002	1e-30	0.9999997242051673	0.8509406742641106
Karitiana_Dai	168534.40000000002	1e-30	0.9999997374670037	0.9946633163512298
Karitiana_Dai	214995.2	1e-30	0.9999997397538356	0.9272605662622672
Karitiana_Dai	274250.4	1e-30	0.999999742641501	0.9109511238467657
Karitiana_Dai	349822.39999999997	1e-30	0.9999997795832204	0.9109511238467657
Karitiana_Mandenka	0.0	9.289956818686956e-27	0.0	0.006061695373092612
Karitiana_Mandenka	69.42728000000001	9.289956818686956e-27	0.0	0.006061695373092612
Karitiana_Mandenka	157.9728	9.289956818686956e-27	0.0	8.862554354613327e-05
Karitiana_Mandenka	270.90160000000003	9.289956818686956e-27	0.0	0.00012856727865587605
Karitiana_Mandenka	414.928	9.289956818686956e-27	0.0	0.00016525078251711171
Karitiana_Mandenka	598.6152	9.289956818686956e-27	0.0	0.0002898982869037206
Karitiana_Mandenka	832.888	3.8743486880961887e-28	0.0	0.0038549987798098943
Karitiana_Mandenka	1131.664	5.657140609692685e-05	0.04219843065510964	0.032426530133319
Karitiana_Mandenka	1512.7280000000003	0.00015133958074787054	0.17321606542089296	0.14037255794752565
Karitiana_Mandenka	1998.712	0.0002829134124812313	0.4177904987043928	0.3788031377056539
Karitiana_Mandenka	2618.536	0.0002887566148061782	0.6311818025620521	0.6142593157520101
Karitiana_Mandenka	3409.04	0.0001285616297433527	0.7154023932309436	0.7060222666908255
Karitiana_Mandenka	4417.224	5.088240324714901e-05	0.7503084704488939	0.7437778600663733
Karitiana_Mandenka	5703.032000000001	8.91920572984622e-05	0.813637014798053	0.8235795721433062
Karitiana_Mandenka	7342.92	0.000261880487565468	0.9376813523629604	0.9019083912259525
Karitiana_Mandenka	9434.400000000001	0.00015865303275125115	0.9732672021850487	0.9719701714123359
Karitiana_Mandenka	12101.760000000002	6.730119778198088e-05	0.9830888385555285	0.9952053542554238
Karitiana_Mandenka	15503.76	9.377996295713047e-05	0.9925052420012624	0.9886175630356479
Karitiana_Mandenka	19842.480000000003	3.7611783862054255e-05	0.995057097416301	0.98780458470642
Karitiana_Mandenka	25376.000000000004	3.793259650721192e-05	0.9971062570086807	1.0056480519433828
Karitiana_Mandenka	32433.280000000002	4.352076149025429e-05	0.9986780321744254	1.0115526344385002
Karitiana_Mandenka	41433.920000000006	1e-30	0.9994830231420562	1.0064709696864522
Karitiana_Mandenka	52913.200000000004	1e-30	0.999793347089383	0.9955876055612009
Karitiana_Mandenka	67553.44	1e-30	0.9999586593078628	0.9921943613555194
Karitiana_Mandenka	86225.6	1e-30	0.9999940490065947	0.9894008602355517
Karitiana_Mandenka	110039.20000000001	1e-30	0.9999977119476066	0.9941295038537562
Karitiana_Mandenka	140410.4	1e-30	0.9999992012203965	0.8983045313877343
Karitiana_Mandenka	179144.80000000002	1e-30	0.999999461651544	0.9755340435983113
Karitiana_Mandenka	228545.6	1e-30	0.9999996745308192	0.8996348435682859
Karitiana_Mandenka	291550.4	1e-30	0.9999996844546841	1.2754595066693513
Karitiana_Mandenka	371904.8	1e-30	0.9999996966735679	1.4928039664261614
Karitiana_Mandenka	474387.2	1e-30	0.9999998247211307	1.4928039664261614
Karitiana_Mixe	0.0	4.701278664076867e-24	0.0	0.01487595647012394
Karitiana_Mixe	43.352959999999996	4.701278664076867e-24	0.0	0.01487595647012394
Karitiana_Mixe	98.644	2.3777324277922872e-25	0.0	0.000761146501903753
Karitiana_Mixe	169.16080000000002	7.484464331764995e-05	0.013372242112153376	0.01061035260225867
Karitiana_Mixe	259.0968	0.0006978863909890103	0.15933220622434308	0.1344825086435193
Karitiana_Mixe	373.79760000000005	0.0023620766939005263	0.5787976341734191	0.5862288739185474
Karitiana_Mixe	520.0848	0.003044072435395539	0.864732994475419	0.9113037068069578
Karitiana_Mixe	706.6544000000001	0.00428917451669932	0.9824321551117172	0.987591187580725
Karitiana_Mixe	944.6	0.0009567334939499274	0.9901705146051341	1.0079812331757683
Karitiana_Mixe	1248.0720000000001	0.0019058036403045693	0.9977517725619347	0.9922195965859096
Karitiana_Mixe	1635.1119999999999	1e-30	0.999705832090048	0.9717789352703231
Karitiana_Mixe	2128.728	1e-30	0.999705832090048	0.9728159809034026
Karitiana_Mixe	2758.28	1e-30	0.999705832090048	0.9656652711748615
Karitiana_Mixe	3561.184	1e-30	0.999705832090048	0.9442349562203924
Karitiana_Mixe	4585.192	1e-30	0.9997509073656918	0.9325855049950864
Karitiana_Mixe	5891.184000000001	1e-30	0.9998555235898695	0.9202415565243096
Karitiana_Mixe	7556.808	1e-30	0.9999596522277614	0.9477519972097194
Karitiana_Mixe	9681.12	1e-30	0.9999782426522831	0.9867037626635872
Karitiana_Mixe	12390.400000000001	1e-30	0.9999892016969362	1.0139453520901425
Karitiana_Mixe	15845.68	1e-30	0.9999946754887926	1.019845010780154
Karitiana_Mixe	20252.56	1e-30	0.9999961701586507	1.0202250175092151
Karitiana_Mixe	25872.88	1e-30	0.9999972501223431	1.00874649854225
Karitiana_Mixe	33040.96	1e-30	0.9999982546190003	0.998222223495001
Karitiana_Mixe	42182.88	1e-30	0.9999992538222866	0.9840759917909239
Karitiana_Mixe	53842.240000000005	1e-30	0.999999829627849	0.9763417504267461
Karitiana_Mixe	68712.32	1e-30	0.9999999590344986	0.9907029206242282
Karitiana_Mixe	87677.59999999999	1e-30	0.9999999828660961	1.0234681468352973
Karitiana_Mixe	111864.8	1e-30	0.9999999975283338	0.8796398869125595
Karitiana_Mixe	142712.0	1e-30	0.9999999997908152	0.9771971922138699
Karitiana_Mixe	182055.2	1e-30	0.9999999997940782	1.0402059245240072
Karitiana_Mixe	232231.2	1e-30	0.9999999997981659	1.0857103809835502
Karitiana_Mixe	296224.8	1e-30	0.9999999998472191	1.0857103809835502
Karitiana_Quechua	0.0	5.287875016986663e-28	0.0	0.0017287056245952677
Karitiana_Quechua	43.45656	5.287875016986663e-28	0.0	0.0017287056245952677
Karitiana_Quechua	98.88	3.1088278340898184e-29	0.0	0.0003958228865435193
Karitiana_Quechua	169.56560000000002	0.00011607401360999092	0.020710761720937776	0.016411967724952473
Karitiana_Quechua	259.716	0.0012239024053683027	0.26093180722109754	0.23105158989650634
Karitiana_Quechua	374.6912	0.00235957128101982	0.6300403280136648	0.6490580901887271
Karitiana_Quechua	521.3272	1e-30	0.9999531353421062	0.9104284680890824
Karitiana_Quechua	708.3439999999999	1e-30	0.9999951887512812	0.9698129412906761
Karitiana_Quechua	946.856	1e-30	0.9999995165086664	0.9896739545598002
Karitiana_Quechua	1251.056	1e-30	0.9999999579053797	0.9848702069346932
Karitiana_Quechua	1639.016	1e-30	0.9999999974470755	0.9809201731842913
Karitiana_Quechua	2133.8160000000003	1e-30	0.9999999974470755	0.9791117469298529
